22/10/2023 15:59:34,purple,Square
22/10/2023 15:59:34,green,Triangle
22/10/2023 15:59:34,yellow,Circle
22/10/2023 15:59:34,red,Square
22/10/2023 15:59:34,blue,Rectangle
